,claim_status,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,verified_status_verified,author_ban_status_banned,author_ban_status_under review
360,1,30,a friend told me someone revealed that seventy percent of small businesses are owned and operated by a single person.,901466.0,157308.0,8590.0,3868.0,1372.0,117,False,False,False
7085,1,21,a colleague read  in a discussion board a claim that the human brain uses 20% of the body's oxygen,776792.0,226182.0,62539.0,1507.0,928.0,98,False,False,False
4652,1,31,"i learned  from the media a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",307758.0,166696.0,53519.0,1872.0,230.0,127,False,False,True
18792,0,44,my family is convinced  that the roar of a lion can be heard up to 5 miles away,474.0,171.0,17.0,1.0,0.0,79,False,False,False
7490,1,28,a friend encountered a study mentioning that the red-billed quelea is the most common bird on earth,818106.0,350090.0,26140.0,2450.0,705.0,99,False,False,False
12111,0,23,my reasoning is that sea otters are born unable to swim,8044.0,1466.0,75.0,26.0,8.0,55,True,False,False
12035,0,53,"my position is that there are over 6,000 species of grass",3089.0,1191.0,220.0,27.0,1.0,57,False,False,False
10281,0,37,my family understands that lightning strikes somewhere on earth about 100 times every second,4441.0,589.0,112.0,5.0,1.0,92,False,False,False
16231,0,46,my colleagues' understanding is that a dog’s sense of smell is much more powerful than a human's,3499.0,1400.0,139.0,23.0,4.0,96,False,False,False
2070,1,36,a friend learned  on a website a claim that neptune radiates more heat than it gets from the sun,125988.0,59250.0,15923.0,1376.0,574.0,96,False,True,False
1309,1,16,a colleague claimed the media discovered saturn is less dense than water,215462.0,120114.0,23425.0,2519.0,699.0,72,False,True,False
7848,1,18,someone located a report claiming that new zealanders have more pets per household than any other country,863069.0,556321.0,122481.0,4066.0,210.0,105,False,False,False
18858,0,20,my colleagues are convinced  that black cats are good luck in britain and japan,7393.0,488.0,6.0,3.0,0.0,79,True,False,False
2995,1,37,a friend read  in the media a claim that the first gloves used in american sport baseball were fingerless,461126.0,172688.0,39649.0,2668.0,1121.0,105,False,False,False
8239,1,47,a colleague read an article mentioning that some sharks can glow in the dark,914962.0,342127.0,37488.0,3.0,2.0,76,False,True,False
11007,0,27,my colleagues understand that australia is wider than the moon,6163.0,1582.0,19.0,35.0,5.0,62,False,False,False
18100,0,22,my family is willing to wager that the population of the united states increases by one person every 12 seconds,6738.0,1562.0,405.0,23.0,8.0,111,False,False,False
17162,0,31,i can say that bananas get their curved shape by growing towards the sun,7485.0,2508.0,851.0,40.0,4.0,72,False,False,False
3162,1,40,someone learned  on an internet forum a claim that it would take a 50 petabyte drive to store every written work ever created,199342.0,6728.0,2265.0,66.0,43.0,125,False,False,False
5904,1,40,a colleague learned  online that singapore has the fastest internet connectivity in the world.,69129.0,22684.0,122.0,203.0,115.0,94,True,False,False
15708,0,27,my family's hypothesis is that there are about 582 million entrepreneurs in the world,3709.0,578.0,92.0,7.0,2.0,85,False,False,False
5021,1,15,i learned  from the news a claim that it would take less than a month to get to the moon by car at 60mph,119299.0,2283.0,720.0,32.0,13.0,104,False,False,True
5679,1,19,i read  on a website a claim that footprints left on the moon won’t disappear as there is no wind,773113.0,454324.0,141356.0,10941.0,6360.0,97,False,False,False
9964,0,12,i feel that x-rays can’t distinguish real diamonds from fake ones,295.0,91.0,24.0,2.0,0.0,65,False,False,False
15766,0,28,my family's hypothesis is that the largest recorded snowflake was 15 inches wide,4613.0,296.0,90.0,7.0,2.0,80,False,False,False
15602,0,23,my family's reasoning is that the longest recorded tennis match lasted for 11 hours,7763.0,1710.0,429.0,22.0,9.0,83,True,False,False
11475,0,53,my thinking is that one-third of the world’s airports are located in the u.s.,624.0,93.0,23.0,2.0,1.0,77,False,False,False
2407,1,30,a friend read  on an internet forum that koalas sleep up to 22 hours per day,143480.0,60016.0,17159.0,1299.0,479.0,76,False,True,False
8546,1,47,a friend discovered on the news that koalas sleep up to 22 hours per day,866514.0,525202.0,162959.0,8276.0,4850.0,72,False,False,False
12698,0,36,our understanding is that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),7774.0,1930.0,471.0,46.0,1.0,142,True,False,False
15166,0,13,my family's impression is that it takes an average of 364 licks to get to the center of a lollipop,5354.0,1128.0,404.0,10.0,1.0,98,False,False,False
15907,0,43,my colleagues' view is that the longest recorded cricket match lasted 14 days,2373.0,1012.0,109.0,12.0,4.0,77,True,False,False
3880,1,37,someone read  in the media that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,39085.0,6835.0,1210.0,116.0,27.0,138,False,False,True
15930,0,16,my colleagues' view is that there are currently 6 spacecrafts on mars,8705.0,820.0,61.0,16.0,4.0,69,False,False,False
4165,1,51,someone read  on a website that driving south from detroit will lead to canada,485808.0,119429.0,40431.0,1202.0,408.0,78,False,False,False
17794,0,35,my friends are willing to wager that mercury & venus are the only 2 planets in our solar system that have no moons,2665.0,697.0,260.0,4.0,1.0,114,False,False,False
2123,1,26,"a friend learned  from the news that a single lightning bolt has enough energy to toast 100,000 slices of bread",752371.0,420099.0,63737.0,9157.0,2914.0,111,False,False,False
15794,0,14,my colleagues' point of view is that 1 billion cars are currently in use around the world,8791.0,3502.0,203.0,65.0,24.0,89,False,False,False
8123,1,28,i encountered a story claiming that artificial banana flavoring is based on an extinct banana type,225709.0,9934.0,1882.0,65.0,39.0,98,False,False,False
5711,1,19,i read  in the news that the band metallica is the first and only group to play on all seven continents,882170.0,587724.0,234618.0,2409.0,494.0,103,False,False,False
5246,1,21,i read  online a claim that playing dance music helps ward off mosquitoes,621058.0,243846.0,65853.0,221.0,66.0,73,False,False,False
3616,1,51,someone learned  from the news a claim that black cats are good luck in britain and japan,193520.0,21742.0,6842.0,514.0,174.0,89,False,False,False
5929,1,37,a colleague learned  online that the people who are currently alive are only 7% of the total number of people who have ever lived,408465.0,22142.0,5655.0,522.0,283.0,129,False,False,False
14324,0,57,my friends' position is that cats can't taste sweet flavors,4149.0,1348.0,321.0,26.0,8.0,59,False,False,False
6695,1,35,a colleague read  online a claim that it would take a 50 petabyte drive to store every written work ever created,375938.0,247857.0,14103.0,1324.0,269.0,112,False,False,True
9528,1,28,a colleague discovered on the radio that the first electric vehicle was created in 1832,904454.0,109224.0,7516.0,524.0,297.0,87,False,False,True
11656,0,50,my impression is that the most productive work day of the week is tuesday,7226.0,1943.0,15.0,42.0,11.0,73,False,False,False
10692,0,50,my friends feel that the rubik's cube is the best-selling product of all time,60.0,8.0,0.0,0.0,0.0,77,False,False,False
10991,0,16,my colleagues understand that it would take a 50 petabyte drive to store every written work ever created,3395.0,573.0,158.0,11.0,3.0,104,False,False,True
6035,1,35,"a colleague learned  on an internet forum that in a deck of cards, the king of hearts is the only king without a mustache",593750.0,270416.0,99535.0,4477.0,2327.0,121,False,False,False
12425,0,55,our view is that it would take a 50 petabyte drive to store every written work ever created,7226.0,281.0,32.0,3.0,0.0,91,False,False,False
1199,1,27,a colleague mentioned the media discovered butterflies taste with their feet,813173.0,535913.0,192379.0,11181.0,6027.0,76,False,False,False
17113,0,27,i can say that koalas sleep up to 22 hours per day,944.0,152.0,29.0,0.0,0.0,50,False,False,False
18388,0,7,my colleagues are willing to wager that 170-year-old champagne was found under the baltic sea,9593.0,714.0,185.0,9.0,2.0,93,True,False,False
11805,0,8,my feeling is that evidence from seymour island suggest that penguins were once 6 ft tall,9251.0,1147.0,447.0,19.0,3.0,89,False,False,False
7392,1,33,a friend read a study mentioning that artificial banana flavoring is based on an extinct banana type,84228.0,2172.0,136.0,49.0,28.0,100,False,False,False
16114,0,31,my colleagues' thinking is that there are about 582 million entrepreneurs in the world,3541.0,78.0,1.0,1.0,0.0,86,False,False,False
18806,0,58,my colleagues are convinced  that the oldest playable musical instruments were found in china,8905.0,1620.0,565.0,30.0,0.0,93,False,False,False
4874,1,37,i learned  on a website that the busiest airport in the world is in the united states,743307.0,245805.0,66204.0,2226.0,237.0,85,False,False,False
5971,1,18,a colleague learned  online a claim that artificial banana flavoring is based on an extinct banana type,400309.0,130335.0,38416.0,3205.0,602.0,103,False,False,False
11739,0,15,my impression is that cats can't taste sweet flavors,2710.0,961.0,322.0,4.0,2.0,52,True,False,False
4594,1,36,i learned  on an internet forum a claim that ketchup leaves the bottle at a measured speed of 25 miles per year,366494.0,163303.0,58416.0,1501.0,557.0,111,False,True,False
7533,1,9,a friend encountered a study claiming that a full jumbo jet tank has enough fuel to drive a car around the world four times,787001.0,99060.0,1656.0,999.0,652.0,123,False,True,False
12892,0,29,"our feeling is that there are almost 1.16 billion websites, but only about 200 million are active",1043.0,462.0,87.0,4.0,0.0,97,False,False,False
4593,1,9,i learned  on an internet forum a claim that the queens in ant colonies live for around 30 years,692047.0,7496.0,931.0,53.0,3.0,96,False,False,True
10565,0,15,my friends believe that ravens are always aware when someone is watching them,3973.0,515.0,85.0,5.0,2.0,77,False,False,False
1277,1,57,a colleague told them the media discovered the microwave oven was an accidental invention,750003.0,22859.0,4577.0,434.0,269.0,89,False,False,False
5152,1,42,i learned  from the media a claim that bubble wrap was originally designed to be used as wallpaper,535093.0,101998.0,35772.0,1921.0,1201.0,98,False,False,False
4124,1,26,someone read  in a discussion board a claim that buttermilk does not contain any butter,971924.0,468467.0,95279.0,391.0,78.0,87,False,False,False
7426,1,60,a friend read a study claim that the harmonica is the best selling musical instrument,934648.0,595091.0,94757.0,6738.0,2551.0,85,False,True,False
16778,0,35,my colleagues' reasoning is that the most successful predator is a wild dog,1198.0,201.0,65.0,3.0,1.0,75,False,False,False
16362,0,37,my colleagues' impression is that typing keyboards were previously arranged alphabetically,512.0,119.0,39.0,1.0,0.0,90,False,False,False
5133,1,33,i learned  from the media a claim that koalas sleep up to 22 hours per day,995487.0,276715.0,37859.0,2251.0,1315.0,74,False,True,False
8270,1,60,a colleague read an article claiming that drone deliveries are already happening and will become common by 2025,572177.0,177947.0,2787.0,3873.0,2167.0,111,True,False,False
6245,1,6,a colleague learned  on social media a claim that sweden has the most islands of any country,108568.0,70763.0,8878.0,1752.0,141.0,92,False,False,False
151,1,23,a friend reported someone discovered that elephants will console each other during stressful situations,762699.0,352035.0,26264.0,7098.0,458.0,103,False,False,False
13492,0,24,my friends' point of view is that no two tongue prints are alike,4654.0,843.0,322.0,15.0,1.0,64,True,False,False
3554,1,22,someone learned  from the news that mars has running water,535455.0,304347.0,619.0,7145.0,4703.0,58,False,False,False
12925,0,7,our feeling is that penguins can jump as high as 9 feet in the air,6398.0,328.0,13.0,1.0,0.0,66,False,False,False
4416,1,21,"i learned  online that shanghai, china has the world's longest subway system",549064.0,259813.0,101049.0,2808.0,587.0,76,False,True,False
